5,Q03050103,,23409000,1,2
5,Q03050203,,23409000,2,2
5,Q03050303,,23409000,5,2
5,Q03050403,,23409000,3,2
5,Q03050503,,23409000,4,2
5,Q03020508,,20507000,4,2
5,Q03020509,,20508000,4,2
5,Q03020510,,20509000,4,2
5,Q03030306,,23209000,4,2
5,Q03040502,,23601000,4,2
5,Q03040503,,23602000,4,2
5,Q03040504,,23603000,4,2
5,Q03040505,,23604000,4,2
5,Q03040506,,23605000,4,2
5,Q03040507,,23606000,4,2
5,Q03040508,,23607000,4,2
5,Q03040509,,23608000,4,2
5,Q03050502,,23401000,4,2
5,Q03060302,,24050101,4,2
5,Q03060303,,24050102,4,2
5,Q03060305,,24050201,4,2
5,Q03060306,,24050301,4,2
5,Q03060307,,24050302,4,2
5,Q03060308,,24050303,4,2
5,Q03060309,,24050304,4,2
5,Q03060315,,24059000,4,2
5,Q04010202,,24950101,4,2
5,Q04010203,,24950102,4,2
5,Q04010204,,24950200,4,2
5,Q04010206,,24950300,4,2
5,Q04010207,,24950400,4,2
5,Q04010208,,24950500,4,2
5,Q04020202,,25001200,4,2
5,Q04020203,,25001000,4,2
5,Q04020204,,25001100,4,2
5,Q04020205,,25000100,4,2
5,Q05020202,,24452100,4,2
5,Q05020203,,24452200,4,2
5,Q05020204,,24459000,4,2
5,Q03010102,,20101000,1,2
5,Q03010202,,20101000,2,2
5,Q03010302,,20101000,5,2
5,Q03010402,,20101000,3,2
5,Q10010102,,23900000,1,2
5,Q10010402,,25250000,1,2
5,Q03060310,,24050305,4,2
6,Q02010102,10780101,,1,1
6,Q02010202,10780101,,2,1
6,Q02010302,10780101,,3,1
6,Q02010104,10780102,,1,1
6,Q02010204,10780102,,2,1
6,Q02010304,10780102,,3,1
6,Q02010106,10780103,,1,1
6,Q02010206,10780103,,2,1
6,Q02010306,10780103,,3,1
6,Q02010108,10780111,,1,1
6,Q02010208,10780111,,2,1
6,Q02010308,10780111,,3,1
6,Q10010201,,23900000,3,2
6,Q10010202,,23900000,3,2
6,Q10010302,,23900000,4,2
6,Q10010502,,25250000,3,2
6,Q10010602,,25250000,4,2
6,Q03020102,,20501000,1,2
6,Q03020202,,20501000,2,2
6,Q03020302,,20501000,5,2
6,Q03020402,,20501000,3,2
6,Q03020502,,20501000,4,2
6,Q03020103,,20502000,1,2
6,Q03020203,,20502000,2,2
6,Q03020303,,20502000,5,2
6,Q03020403,,20502000,3,2
6,Q03020503,,20502000,4,2
6,Q03020104,,20503000,1,2
6,Q03020204,,20503000,2,2
6,Q03020304,,20503000,5,2
6,Q03020404,,20503000,3,2
6,Q03020504,,20503000,4,2
6,Q03020105,,20504000,1,2
6,Q03020205,,20504000,2,2
6,Q03020305,,20504000,5,2
6,Q03020405,,20504000,3,2
6,Q03020505,,20504000,4,2
6,Q03020106,,20505000,1,2
6,Q03020206,,20505000,2,2
6,Q03020306,,20505000,5,2
6,Q03020406,,20505000,3,2
6,Q03020506,,20505000,4,2
6,Q03020107,,20506000,1,2
6,Q03020207,,20506000,2,2
6,Q03020307,,20506000,5,2
6,Q03020407,,20506000,3,2
6,Q03020507,,20506000,4,2
6,Q03030102,,23201000,1,2
6,Q03030202,,23201000,3,2
6,Q03030302,,23201000,4,2
6,Q03030103,,23202000,1,2
6,Q03030203,,23202000,3,2
6,Q03030303,,23202000,4,2
6,Q03030104,,23203000,1,2
6,Q03030204,,23203000,3,2
6,Q03030304,,23203000,4,2
6,Q03030105,,23204000,1,2
6,Q03030205,,23204000,3,2
6,Q03030305,,23204000,4,2
6,Q03050103,,23409000,1,2
6,Q03050203,,23409000,2,2
6,Q03050303,,23409000,5,2
6,Q03050403,,23409000,3,2
6,Q03050503,,23409000,4,2
6,Q03020508,,20507000,4,2
6,Q03020509,,20508000,4,2
6,Q03020510,,20509000,4,2
6,Q03030306,,23209000,4,2
6,Q03040502,,23601000,4,2
6,Q03040503,,23602000,4,2
6,Q03040504,,23603000,4,2
6,Q03040505,,23604000,4,2
6,Q03040506,,23605000,4,2
6,Q03040507,,23606000,4,2
6,Q03040508,,23607000,4,2
6,Q03040509,,23608000,4,2
6,Q03050502,,23401000,4,2
6,Q03060302,,24050101,4,2
6,Q03060303,,24050102,4,2
6,Q03060305,,24050201,4,2
6,Q03060306,,24050301,4,2
6,Q03060307,,24050302,4,2
6,Q03060308,,24050303,4,2
6,Q03060309,,24050304,4,2
6,Q03060315,,24059000,4,2
6,Q04010202,,24950101,4,2
6,Q04010203,,24950102,4,2
6,Q04010204,,24950200,4,2
6,Q04010206,,24950300,4,2
6,Q04010207,,24950400,4,2
6,Q04010208,,24950500,4,2
6,Q04020202,,25001200,4,2
6,Q04020203,,25001000,4,2
6,Q04020204,,25001100,4,2
6,Q04020205,,25000100,4,2
6,Q05020202,,24452100,4,2
6,Q05020203,,24452200,4,2
6,Q05020204,,24459000,4,2
6,Q03010102,,20101000,1,2
6,Q03010202,,20101000,2,2
6,Q03010302,,20101000,5,2
6,Q03010402,,20101000,3,2
6,Q10010102,,23900000,1,2
6,Q10010402,,25250000,1,2
6,Q03060310,,24050305,4,2
7,Q02010102,10790101,,1,1
7,Q02010202,10790101,,2,1
7,Q02010302,10790101,,3,1
7,Q02010104,10790102,,1,1
7,Q02010204,10790102,,2,1
7,Q02010304,10790102,,3,1
7,Q02010106,10790103,,1,1
7,Q02010206,10790103,,2,1
7,Q02010306,10790103,,3,1
7,Q02010108,10790111,,1,1
7,Q02010208,10790111,,2,1
7,Q02010308,10790111,,3,1
7,Q10010201,,23900000,3,2
7,Q10010202,,23900000,3,2
7,Q10010302,,23900000,4,2
7,Q10010502,,25250000,3,2
7,Q10010602,,25250000,4,2
7,Q03020102,,20501000,1,2
7,Q03020202,,20501000,2,2
7,Q03020302,,20501000,5,2
7,Q03020402,,20501000,3,2
7,Q03020502,,20501000,4,2
7,Q03020103,,20502000,1,2
7,Q03020203,,20502000,2,2
7,Q03020303,,20502000,5,2
7,Q03020403,,20502000,3,2
7,Q03020503,,20502000,4,2
7,Q03020104,,20503000,1,2
7,Q03020204,,20503000,2,2
7,Q03020304,,20503000,5,2
7,Q03020404,,20503000,3,2
7,Q03020504,,20503000,4,2
7,Q03020105,,20504000,1,2
7,Q03020205,,20504000,2,2
7,Q03020305,,20504000,5,2
7,Q03020405,,20504000,3,2
7,Q03020505,,20504000,4,2
7,Q03020106,,20505000,1,2
7,Q03020206,,20505000,2,2
7,Q03020306,,20505000,5,2
7,Q03020406,,20505000,3,2
7,Q03020506,,20505000,4,2
7,Q03020107,,20506000,1,2
7,Q03020207,,20506000,2,2
7,Q03020307,,20506000,5,2
7,Q03020407,,20506000,3,2
7,Q03020507,,20506000,4,2
7,Q03030102,,23201000,1,2
7,Q03030202,,23201000,3,2
7,Q03030302,,23201000,4,2
7,Q03030103,,23202000,1,2
7,Q03030203,,23202000,3,2
7,Q03030303,,23202000,4,2
7,Q03030104,,23203000,1,2
7,Q03030204,,23203000,3,2
7,Q03030304,,23203000,4,2
7,Q03030105,,23204000,1,2
7,Q03030205,,23204000,3,2
7,Q03030305,,23204000,4,2
7,Q03050103,,23409000,1,2
7,Q03050203,,23409000,2,2
7,Q03050303,,23409000,5,2
7,Q03050403,,23409000,3,2
7,Q03050503,,23409000,4,2
7,Q03020508,,20507000,4,2
7,Q03020509,,20508000,4,2
7,Q03020510,,20509000,4,2
7,Q03030306,,23209000,4,2
7,Q03040502,,23601000,4,2
7,Q03040503,,23602000,4,2
7,Q03040504,,23603000,4,2
7,Q03040505,,23604000,4,2
7,Q03040506,,23605000,4,2
7,Q03040507,,23606000,4,2
7,Q03040508,,23607000,4,2
7,Q03040509,,23608000,4,2
7,Q03050502,,23401000,4,2
7,Q03060302,,24050101,4,2
7,Q03060303,,24050102,4,2
7,Q03060305,,24050201,4,2
7,Q03060306,,24050301,4,2
7,Q03060307,,24050302,4,2
7,Q03060308,,24050303,4,2
7,Q03060309,,24050304,4,2
7,Q03060315,,24059000,4,2
7,Q04010202,,24950101,4,2
7,Q04010203,,24950102,4,2
7,Q04010204,,24950200,4,2
7,Q04010206,,24950300,4,2
7,Q04010207,,24950400,4,2
7,Q04010208,,24950500,4,2
7,Q04020202,,25001200,4,2
7,Q04020203,,25001000,4,2
7,Q04020204,,25001100,4,2
7,Q04020205,,25000100,4,2
7,Q05020202,,24452100,4,2
7,Q05020203,,24452200,4,2
7,Q05020204,,24459000,4,2
7,Q03010102,,20101000,1,2
7,Q03010202,,20101000,2,2
7,Q03010302,,20101000,5,2
7,Q03010402,,20101000,3,2
7,Q10010102,,23900000,1,2
7,Q10010402,,25250000,1,2
7,Q03060310,,24050305,4,2
8,Q02010102,10760101,,1,1
8,Q02010202,10760101,,2,1
8,Q02010302,10760101,,3,1
8,Q02010104,10760102,,1,1
8,Q02010204,10760102,,2,1
8,Q02010304,10760102,,3,1
8,Q02010106,10760103,,1,1
8,Q02010206,10760103,,2,1
8,Q02010306,10760103,,3,1
8,Q10010202,,23900000,3,2
8,Q10010302,,23900000,4,2
8,Q10010502,,25250000,3,2
8,Q10010602,,25250000,4,2
8,Q03020102,,20501000,1,2
8,Q03020202,,20501000,2,2
8,Q03020302,,20501000,5,2
8,Q03020402,,20501000,3,2
8,Q03020502,,20501000,4,2
8,Q03020103,,20502000,1,2
8,Q03020203,,20502000,2,2
8,Q03020303,,20502000,5,2
8,Q03020403,,20502000,3,2
8,Q03020503,,20502000,4,2
8,Q03020104,,20503000,1,2
8,Q03020204,,20503000,2,2
8,Q03020304,,20503000,5,2
8,Q03020404,,20503000,3,2
8,Q03020504,,20503000,4,2
8,Q03020105,,20504000,1,2
8,Q03020205,,20504000,2,2
8,Q03020305,,20504000,5,2
8,Q03020405,,20504000,3,2
8,Q03020505,,20504000,4,2
8,Q03020106,,20505000,1,2
8,Q03020206,,20505000,2,2
8,Q03020306,,20505000,5,2
8,Q03020406,,20505000,3,2
8,Q03020506,,20505000,4,2
8,Q03020107,,20506000,1,2
8,Q03020207,,20506000,2,2
8,Q03020307,,20506000,5,2
8,Q03020407,,20506000,3,2
8,Q03020507,,20506000,4,2
8,Q03030102,,23201000,1,2
8,Q03030202,,23201000,3,2
8,Q03030302,,23201000,4,2
8,Q03030103,,23202000,1,2
8,Q03030203,,23202000,3,2
8,Q03030303,,23202000,4,2
8,Q03030104,,23203000,1,2
8,Q03030204,,23203000,3,2
8,Q03030304,,23203000,4,2
8,Q03030105,,23204000,1,2
8,Q03030205,,23204000,3,2
8,Q03030305,,23204000,4,2
8,Q03050103,,23409000,1,2
8,Q03050203,,23409000,2,2
8,Q03050303,,23409000,5,2
8,Q03050403,,23409000,3,2
8,Q03050503,,23409000,4,2
8,Q03020508,,20507000,4,2
8,Q03020509,,20508000,4,2
8,Q03020510,,20509000,4,2
8,Q03030306,,23209000,4,2
8,Q03040502,,23601000,4,2
8,Q03040503,,23602000,4,2
8,Q03040504,,23603000,4,2
8,Q03040505,,23604000,4,2
8,Q03040506,,23605000,4,2
8,Q03040507,,23606000,4,2
8,Q03040508,,23607000,4,2
8,Q03040509,,23608000,4,2
8,Q03050502,,23401000,4,2
8,Q03060302,,24050101,4,2
8,Q03060303,,24050102,4,2
8,Q03060305,,24050201,4,2
8,Q03060306,,24050301,4,2
8,Q03060307,,24050302,4,2
8,Q03060308,,24050303,4,2
8,Q03060309,,24050304,4,2
8,Q03060315,,24059000,4,2
8,Q04010202,,24950101,4,2
8,Q04010203,,24950102,4,2
8,Q04010204,,24950200,4,2
8,Q04010206,,24950300,4,2
8,Q04010207,,24950400,4,2
8,Q04010208,,24950500,4,2
8,Q04020202,,25001200,4,2
8,Q04020203,,25001000,4,2
8,Q04020204,,25001100,4,2
8,Q04020205,,25000100,4,2
8,Q05020202,,24452100,4,2
8,Q05020203,,24452200,4,2
8,Q05020204,,24459000,4,2
8,Q03010202,,20101000,2,2
8,Q03010302,,20101000,5,2
8,Q03010402,,20101000,3,2
8,Q03010102,,20101000,1,2
8,Q10010102,,23900000,1,2
8,Q10010402,,25250000,1,2
8,Q03060310,,24050305,4,2
9,Q02010102,10820101,,1,1
9,Q02010202,10820101,,2,1
9,Q02010302,10820101,,3,1
9,Q02010104,10820102,,1,1
9,Q02010204,10820102,,2,1
9,Q02010304,10820102,,3,1
9,Q02010106,10820103,,1,1
9,Q02010206,10820103,,2,1
9,Q02010306,10820103,,3,1
9,Q02010108,10820104,,1,1
9,Q02010208,10820104,,2,1
9,Q02010308,10820104,,3,1
9,Q10010202,,23900000,3,2
9,Q10010302,,23900000,4,2
9,Q10010502,,25250000,3,2
9,Q10010602,,25250000,4,2
9,Q03020102,,20501000,1,2
9,Q03020202,,20501000,2,2
9,Q03020302,,20501000,5,2
9,Q03020402,,20501000,3,2
9,Q03020502,,20501000,4,2
9,Q03020103,,20502000,1,2
9,Q03020203,,20502000,2,2
9,Q03020303,,20502000,5,2
9,Q03020403,,20502000,3,2
9,Q03020503,,20502000,4,2
9,Q03020104,,20503000,1,2
9,Q03020204,,20503000,2,2
9,Q03020304,,20503000,5,2
9,Q03020404,,20503000,3,2
9,Q03020504,,20503000,4,2
9,Q03020105,,20504000,1,2
9,Q03020205,,20504000,2,2
9,Q03020305,,20504000,5,2
9,Q03020405,,20504000,3,2
9,Q03020505,,20504000,4,2
9,Q03020106,,20505000,1,2
9,Q03020206,,20505000,2,2
9,Q03020306,,20505000,5,2
9,Q03020406,,20505000,3,2
9,Q03020506,,20505000,4,2
9,Q03020107,,20506000,1,2
9,Q03020207,,20506000,2,2
9,Q03020307,,20506000,5,2
9,Q03020407,,20506000,3,2
9,Q03020507,,20506000,4,2
9,Q03030102,,23201000,1,2
9,Q03030202,,23201000,3,2
9,Q03030302,,23201000,4,2
9,Q03030103,,23202000,1,2
9,Q03030203,,23202000,3,2
9,Q03030303,,23202000,4,2
9,Q03030104,,23203000,1,2
9,Q03030204,,23203000,3,2
9,Q03030304,,23203000,4,2
9,Q03030105,,23204000,1,2
9,Q03030205,,23204000,3,2
9,Q03030305,,23204000,4,2
9,Q03050103,,23409000,1,2
9,Q03050203,,23409000,2,2
9,Q03050303,,23409000,5,2
9,Q03050403,,23409000,3,2
9,Q03050503,,23409000,4,2
9,Q03020508,,20507000,4,2
9,Q03020509,,20508000,4,2
9,Q03020510,,20509000,4,2
9,Q03030306,,23209000,4,2
9,Q03040502,,23601000,4,2
9,Q03040503,,23602000,4,2
9,Q03040504,,23603000,4,2
9,Q03040505,,23604000,4,2
9,Q03040506,,23605000,4,2
9,Q03040507,,23606000,4,2
9,Q03040508,,23607000,4,2
9,Q03040509,,23608000,4,2
9,Q03050502,,23401000,4,2
9,Q03060302,,24050101,4,2
9,Q03060303,,24050102,4,2
9,Q03060305,,24050201,4,2
9,Q03060306,,24050301,4,2
9,Q03060307,,24050302,4,2
9,Q03060308,,24050303,4,2
9,Q03060309,,24050304,4,2
9,Q03060315,,24059000,4,2
9,Q04010202,,24950101,4,2
9,Q04010203,,24950102,4,2
9,Q04010204,,24950200,4,2
9,Q04010206,,24950300,4,2
9,Q04010207,,24950400,4,2
9,Q04010208,,24950500,4,2
9,Q04020202,,25001200,4,2
9,Q04020203,,25001000,4,2
9,Q04020204,,25001100,4,2
9,Q04020205,,25000100,4,2
9,Q05020202,,24452100,4,2
9,Q05020203,,24452200,4,2
9,Q05020204,,24459000,4,2
9,Q03010102,,20101000,1,2
9,Q03010202,,20101000,2,2
9,Q03010302,,20101000,5,2
9,Q03010402,,20101000,3,2
9,Q10010102,,23900000,1,2
9,Q10010402,,25250000,1,2
9,Q03060310,,24050305,4,2
10,Q02010102,10830101,,1,1
10,Q02010202,10830101,,2,1
10,Q02010302,10830101,,3,1
10,Q03010402,,20101000,3,2
10,Q03010802,,20102000,3,2
10,Q10010202,,23900000,3,2
10,Q10010302,,23900000,4,2
10,Q10010502,,25250000,3,2
10,Q10010602,,25250000,4,2
10,Q03020102,,20501000,1,2
10,Q03020202,,20501000,2,2
10,Q03020302,,20501000,5,2
10,Q03020402,,20501000,3,2
10,Q03020502,,20501000,4,2
10,Q03020103,,20502000,1,2
10,Q03020203,,20502000,2,2
10,Q03020303,,20502000,5,2
10,Q03020403,,20502000,3,2
10,Q03020503,,20502000,4,2
10,Q03020104,,20503000,1,2
10,Q03020204,,20503000,2,2
10,Q03020304,,20503000,5,2
10,Q03020404,,20503000,3,2
10,Q03020504,,20503000,4,2
10,Q03020105,,20504000,1,2
10,Q03020205,,20504000,2,2
10,Q03020305,,20504000,5,2
10,Q03020405,,20504000,3,2
10,Q03020505,,20504000,4,2
10,Q03020106,,20505000,1,2
10,Q03020206,,20505000,2,2
10,Q03020306,,20505000,5,2
10,Q03020406,,20505000,3,2
10,Q03020506,,20505000,4,2
10,Q03020107,,20506000,1,2
10,Q03020207,,20506000,2,2
10,Q03020307,,20506000,5,2
10,Q03020407,,20506000,3,2
10,Q03020507,,20506000,4,2
10,Q03030102,,23201000,1,2
10,Q03030202,,23201000,3,2
10,Q03030302,,23201000,4,2
10,Q03030103,,23202000,1,2
10,Q03030203,,23202000,3,2
10,Q03030303,,23202000,4,2
10,Q03030104,,23203000,1,2
10,Q03030204,,23203000,3,2
10,Q03030304,,23203000,4,2
10,Q03030105,,23204000,1,2
10,Q03030205,,23204000,3,2
